Student_ID,Java,Python,C++,SQL,DSA,OOP,Git,Spring_Boot,React,AWS,Communication,Aptitude,Problem_Solving,Teamwork,CGPA,Projects,Internships,Certifications,Employable
S12546,1,1,1,1,1,0,1,0,1,1,3,1,8,10,7.33,2,3,8,Yes
S12547,0,0,1,1,1,1,1,1,0,0,1,2,6,7,6.42,8,2,1,No
S12548,0,1,1,0,1,1,0,1,1,0,3,3,7,4,7.16,0,2,5,Yes
S12549,0,1,1,1,1,1,1,0,0,0,5,9,8,1,9.58,1,1,3,Yes
S12550,0,0,0,1,1,0,1,0,0,0,9,2,8,3,8.49,2,3,3,No
S12551,1,1,0,0,1,1,0,0,1,0,3,3,1,8,8.95,4,0,8,No
S12552,1,0,0,1,1,0,0,1,0,1,3,6,7,7,9.92,5,1,3,Yes
S12553,1,1,1,0,0,1,0,0,1,0,2,10,1,4,5.42,3,0,1,No
S12554,0,1,0,1,1,0,1,0,1,1,10,7,4,6,9.96,8,1,0,Yes
S12555,0,1,1,1,1,1,1,0,0,0,3,7,4,4,6.35,6,3,1,Yes
S12556,1,0,1,1,1,1,0,1,0,0,10,10,7,2,5.52,5,0,4,No
S12557,0,1,0,0,1,1,1,1,0,1,5,8,10,3,6.27,5,3,4,Yes
S12558,0,1,1,1,1,1,1,0,0,1,5,5,10,4,8.48,2,2,7,Yes
S12559,0,1,0,1,0,1,1,1,1,0,4,5,7,10,7.52,2,2,3,Yes
S12560,0,0,0,0,0,1,1,0,0,0,1,4,5,7,5.23,7,3,4,No
S12561,0,1,0,1,1,1,0,0,1,1,5,7,3,1,5.41,4,1,4,Yes
S12562,1,0,1,0,0,1,0,0,1,1,8,4,2,3,6.77,1,1,5,No
S12563,0,0,1,0,0,1,1,0,1,0,9,2,1,1,7.36,3,0,8,No
S12564,0,0,1,1,0,0,0,0,0,0,6,3,1,7,8.27,0,2,8,No
S12565,1,0,0,1,1,0,0,0,0,0,9,1,10,7,5.11,3,0,0,No
S12566,0,1,0,0,1,1,0,1,0,1,10,10,1,5,5.57,5,2,5,Yes
S12567,0,1,1,0,0,0,1,1,1,0,6,2,5,6,7.4,2,1,4,No
S12568,1,1,0,1,0,1,1,0,0,0,10,8,9,6,7.38,3,2,1,Yes
S12569,0,1,1,1,0,1,0,1,0,1,4,6,5,1,5.73,1,2,5,No
S12570,1,0,0,1,1,0,1,0,0,0,5,7,6,9,5.73,6,2,8,Yes
S12571,0,1,0,0,1,0,0,0,0,1,4,6,4,4,9.59,0,1,7,No
S12572,0,0,0,1,1,1,1,1,0,1,7,6,10,1,8.61,1,1,6,Yes
S12573,1,0,1,1,1,0,1,0,0,1,9,9,4,2,8.96,1,1,6,Yes
S12574,1,1,0,1,1,0,0,0,0,1,6,2,10,5,6.39,2,2,4,No
S12575,0,1,0,1,0,0,0,0,0,0,7,1,4,2,8.24,4,3,7,No
S12576,1,1,0,0,1,0,0,0,0,1,7,4,3,10,9.21,5,0,5,Yes
S12577,1,1,0,0,1,0,1,0,1,1,9,1,8,1,5.36,2,1,8,Yes
S12578,1,1,1,1,0,1,1,1,1,1,1,10,1,9,6.44,3,3,5,Yes
S12579,1,1,0,1,0,0,1,0,0,0,4,8,6,3,8.64,0,0,0,No
S12580,1,1,0,0,0,0,0,0,0,0,4,10,8,10,9.18,4,1,0,Yes
S12581,0,0,0,0,1,1,1,0,0,0,10,8,2,6,7.43,4,0,2,No
S12582,0,1,0,0,0,1,0,0,0,0,5,8,3,9,7.37,1,0,1,No
S12583,0,1,0,1,0,1,1,0,0,1,5,9,1,5,9.01,2,0,5,No
S12584,0,0,0,1,1,0,0,0,0,1,9,8,10,8,5.76,7,2,0,Yes
S12585,1,1,1,1,0,1,1,1,0,0,1,7,6,5,7.39,7,1,6,Yes
S12586,1,1,0,0,1,1,1,0,0,0,3,10,7,10,5.77,1,3,1,Yes
S12587,1,0,1,1,1,0,0,0,0,0,7,7,1,10,6.16,7,0,3,No
S12588,0,0,1,0,1,1,0,1,1,0,10,8,5,8,9.32,3,3,8,Yes
S12589,0,0,1,1,0,0,0,0,1,1,10,8,1,10,5.92,6,1,7,Yes
S12590,0,1,0,1,0,1,0,0,0,0,7,4,2,5,5.86,3,1,3,No
S12591,0,1,1,1,1,0,1,0,1,0,2,4,6,7,7.43,7,3,7,Yes
S12592,0,1,1,1,1,1,1,0,0,0,3,2,2,8,9.72,5,2,3,Yes
S12593,1,0,0,0,0,1,0,0,0,0,2,1,2,6,6.59,5,2,1,No
S12594,1,1,1,1,1,0,0,0,0,0,9,6,7,6,7.53,8,0,2,Yes
S12595,1,1,0,1,0,1,0,0,0,0,6,10,10,1,8.71,8,3,1,Yes
S12596,1,0,0,1,0,0,1,1,1,0,9,10,10,7,6.97,8,0,1,Yes
S12597,0,0,1,1,0,0,1,1,0,0,7,1,2,9,6.04,2,1,5,No
S12598,1,0,1,1,1,0,1,1,1,0,3,8,4,3,9.66,2,0,3,No
S12599,0,1,1,1,1,1,1,0,1,0,3,9,7,4,8.65,8,3,1,Yes
S12600,0,1,1,1,1,0,1,0,1,1,10,2,8,3,7.55,6,0,0,Yes
S12601,1,0,0,1,1,1,1,0,0,1,5,4,1,7,7.04,8,3,3,Yes
S12602,1,1,0,0,1,0,1,0,0,1,3,7,2,5,5.14,6,2,3,No
S12603,1,1,1,1,0,1,1,0,0,0,8,2,5,4,5.21,4,3,1,Yes
S12604,1,1,1,0,0,1,1,0,1,0,9,9,9,10,7.96,0,1,6,Yes
S12605,0,0,0,0,0,1,1,0,0,0,7,3,9,2,8.36,0,3,2,No
S12606,1,1,0,0,0,1,1,1,0,0,9,4,1,9,7.96,0,0,2,No
S12607,0,0,0,1,0,0,0,0,1,0,5,6,6,8,9.94,8,2,7,Yes
S12608,0,1,1,1,1,1,1,0,1,1,8,3,5,3,5.26,2,1,6,No
S12609,0,1,0,1,0,1,0,0,0,0,5,7,2,10,8.98,1,1,2,No
S12610,0,0,0,1,1,1,0,0,1,0,7,3,6,9,8.34,3,0,0,No
S12611,1,1,0,1,0,0,1,0,0,0,8,5,10,8,7.92,3,0,2,Yes
S12612,1,0,0,1,1,1,1,0,0,0,8,3,1,5,5.15,7,0,7,No
S12613,1,1,0,0,0,1,1,0,0,1,4,5,7,9,6.92,4,3,2,Yes
S12614,1,1,1,1,0,1,0,0,1,0,9,5,1,2,6.69,7,3,0,No
S12615,0,0,1,0,0,0,0,0,0,1,10,8,7,4,9.57,8,0,6,Yes
S12616,0,0,0,1,0,0,1,0,0,0,9,5,5,2,5.35,7,1,0,No
S12617,1,0,1,0,1,1,1,0,0,0,3,2,3,6,7.39,7,1,5,Yes
S12618,1,1,0,0,0,1,1,0,0,0,8,9,7,8,5.34,8,3,5,Yes
S12619,1,1,1,1,0,1,1,0,0,1,3,5,6,3,9.2,2,0,1,No
S12620,0,0,0,0,1,1,0,0,0,0,8,3,7,6,5.98,3,1,8,No
S12621,0,1,1,1,1,0,1,0,0,0,3,2,2,3,9.04,4,3,7,Yes
S12622,0,0,0,0,0,1,0,1,0,1,5,1,4,5,6.81,2,0,5,No
S12623,0,1,0,1,1,0,0,1,1,0,5,10,8,3,5.59,8,2,8,Yes
S12624,1,0,1,0,1,0,1,0,1,1,8,5,5,4,7.78,4,1,1,Yes
S12625,1,0,1,1,1,1,1,0,1,1,5,3,7,8,9.77,2,0,3,Yes
S12626,1,1,0,1,1,1,0,0,0,0,10,3,1,2,6.79,1,3,3,No
S12627,1,0,1,1,1,1,0,1,0,0,5,10,7,9,7.81,1,2,7,Yes
S12628,0,1,0,1,1,1,1,1,0,0,7,2,8,4,6.5,0,3,2,No
S12629,0,1,1,1,1,1,0,0,0,0,4,8,1,4,6.49,1,1,2,No
S12630,0,1,1,0,1,1,0,0,0,0,3,3,2,3,8.47,1,2,0,No
S12631,1,1,0,0,1,1,1,1,0,0,6,2,8,10,7.21,4,2,4,Yes
S12632,1,1,1,1,0,0,1,0,0,0,7,2,10,10,5.51,8,3,1,Yes
S12633,1,1,1,1,1,1,1,0,0,0,10,7,5,8,7.65,2,0,5,Yes
S12634,1,1,1,1,0,1,1,1,0,0,4,3,1,6,6.49,6,3,8,Yes
S12635,0,1,1,1,1,1,0,1,1,0,6,6,5,1,9.63,5,2,7,Yes
S12636,1,1,1,1,1,0,1,0,0,0,10,5,5,6,6.87,0,2,5,Yes
S12637,0,1,1,0,1,1,0,0,1,1,2,5,4,5,5.85,2,3,4,No
S12638,0,0,0,0,0,0,1,1,0,0,10,3,2,9,6.86,7,2,2,No
S12639,1,1,1,1,0,1,1,0,0,0,2,9,1,4,7.61,4,3,6,Yes
S12640,0,0,0,0,0,0,1,0,0,0,6,8,1,1,7.66,8,1,3,No
S12641,1,1,0,0,0,0,1,1,1,1,8,4,5,10,8.94,5,2,4,Yes
S12642,0,1,0,0,1,1,1,1,0,0,9,3,6,8,8.84,3,2,4,Yes
S12643,0,1,1,0,0,0,0,0,0,0,5,10,8,2,9.92,0,3,7,Yes
S12644,0,0,0,1,0,0,1,0,1,0,6,4,6,5,8.73,1,3,3,No
S12645,1,1,0,1,0,0,0,0,0,0,1,10,4,6,7.6,5,1,5,No
S12646,1,0,1,1,0,1,1,0,0,1,4,5,3,7,6.91,7,1,5,Yes
S12647,1,1,0,1,1,0,1,0,0,0,3,9,4,6,7.63,4,3,7,Yes
S12648,1,1,1,0,0,1,1,1,1,0,8,6,5,9,6.64,2,3,5,Yes
S12649,0,0,0,0,0,1,1,0,0,0,2,4,8,8,6.26,3,0,1,No
S12650,0,1,0,1,0,0,1,1,1,0,8,1,1,8,5.98,1,1,5,No
S12651,1,1,0,1,0,0,0,0,0,0,6,9,8,7,9.49,1,3,7,Yes
S12652,1,1,0,1,0,0,1,1,1,1,7,9,5,2,9.14,0,2,3,Yes
S12653,1,1,0,0,1,1,0,0,0,1,1,3,8,2,5.65,6,2,8,No
S12654,1,1,0,1,1,0,0,1,0,0,6,6,6,7,5.28,8,2,5,Yes
S12655,1,1,0,1,1,0,1,0,0,0,1,2,9,6,6.48,2,3,6,Yes
S12656,1,0,1,1,0,0,0,0,0,0,7,1,6,7,9.6,2,2,8,Yes
S12657,0,0,0,0,1,0,1,1,0,1,10,4,7,7,5.05,7,1,3,No
S12658,1,1,0,1,0,0,0,1,0,0,9,1,10,1,7.25,0,1,1,No
S12659,1,1,0,0,0,0,1,0,0,1,2,8,8,1,8.1,3,2,3,No
S12660,0,1,0,1,1,1,1,1,0,1,3,9,4,2,7.84,7,3,6,Yes
S12661,1,0,0,0,0,1,1,0,0,0,7,5,8,3,5.27,5,3,5,No
S12662,0,1,0,1,0,0,1,0,1,0,5,7,6,9,5.55,7,3,4,Yes
S12663,0,1,0,0,0,0,1,0,1,0,1,10,8,9,9.48,5,2,6,Yes
S12664,0,1,1,0,0,1,0,0,0,0,5,10,10,4,7.66,0,2,5,Yes
S12665,1,1,1,1,0,0,0,1,1,1,3,4,5,2,9.99,5,1,4,Yes
S12666,1,0,1,1,1,1,1,1,1,0,8,1,5,9,5.54,7,1,2,Yes
S12667,0,1,0,1,1,1,0,0,0,0,6,3,9,8,9.78,1,3,8,Yes
S12668,0,0,1,1,1,0,0,1,0,1,9,1,8,4,9.61,4,0,7,Yes
S12669,1,1,1,0,0,1,0,0,0,1,2,4,3,1,8.61,2,3,2,No
S12670,1,1,1,0,1,0,1,0,1,0,10,8,8,1,5.75,0,3,2,Yes
S12671,1,1,0,0,0,0,1,1,1,0,9,5,9,4,9.87,0,1,6,Yes
S12672,1,1,1,1,0,0,0,1,1,0,2,1,7,9,5.91,1,0,7,No
S12673,0,1,1,1,1,1,1,0,1,0,4,2,7,8,8.76,8,2,4,Yes
S12674,1,1,1,0,0,1,1,1,0,0,3,7,4,10,7.74,7,2,4,Yes
S12675,1,1,1,0,0,0,0,1,0,0,7,7,6,4,9.82,3,0,0,No
S12676,0,0,1,1,1,0,1,0,1,1,10,8,2,10,7.27,0,3,1,Yes
S12677,1,1,0,1,0,1,0,0,0,0,9,10,6,6,8.91,1,3,6,Yes
S12678,0,1,1,1,1,0,1,1,0,1,9,1,9,8,9.9,5,3,5,Yes
S12679,0,0,1,1,1,0,1,0,1,0,4,4,6,8,8.04,4,1,5,No
S12680,1,1,1,1,1,1,0,0,0,1,6,2,6,9,5.81,8,1,5,Yes
S12681,0,0,1,1,0,1,1,0,0,0,9,5,2,9,7.3,4,2,8,Yes
S12682,0,0,0,1,0,0,1,1,0,0,9,4,9,2,8.02,1,2,7,Yes
S12683,1,1,0,1,1,1,1,1,1,0,8,2,1,10,9.8,4,2,1,Yes
S12684,1,1,0,1,1,1,0,0,1,0,10,9,1,10,6.85,0,0,7,No
S12685,1,0,1,0,1,1,0,1,0,1,1,7,2,6,6.34,2,0,6,No
S12686,0,0,0,1,1,1,1,0,0,1,9,9,8,4,9.07,6,1,3,Yes
S12687,0,1,0,0,0,1,1,1,0,1,3,6,9,9,9.29,5,3,4,Yes
S12688,1,1,0,1,1,0,1,1,0,0,4,6,7,6,5.0,8,2,0,Yes
S12689,0,1,0,1,0,0,0,1,0,0,8,5,7,3,5.9,6,0,5,No
S12690,1,0,1,0,0,1,1,0,0,0,7,4,7,8,9.93,4,1,2,Yes
S12691,0,1,1,0,1,0,0,0,0,0,6,2,4,4,6.01,4,1,1,No
S12692,0,0,0,0,1,1,0,1,0,1,2,2,1,1,6.69,8,0,6,No
S12693,1,0,1,0,0,0,1,0,0,1,3,6,8,5,7.9,3,3,6,Yes
S12694,0,0,1,1,1,0,1,1,0,1,5,9,10,3,5.66,3,0,8,Yes
S12695,0,0,0,0,1,1,1,0,1,0,2,3,1,10,6.95,8,3,5,No
S12696,0,1,0,1,0,1,1,0,0,0,1,5,1,6,5.98,4,1,3,No
S12697,1,1,1,0,1,1,1,0,0,0,9,2,7,6,6.41,6,3,3,Yes
S12698,0,1,0,1,1,0,1,1,0,0,7,9,5,5,6.26,1,0,0,No
S12699,0,1,0,0,1,1,1,0,0,1,9,7,1,3,7.5,0,3,1,No
S12700,1,1,1,0,0,0,1,0,0,1,10,7,7,8,6.87,1,0,5,Yes
S12701,1,0,1,0,0,1,0,0,1,0,6,8,2,10,5.53,6,3,4,Yes
S12702,1,1,0,1,1,1,1,1,0,0,5,6,1,7,5.89,3,2,2,No
S12703,0,0,1,1,1,1,0,1,0,0,6,2,5,8,6.08,7,3,2,Yes
S12704,0,1,0,0,0,0,1,0,1,1,1,2,7,6,7.15,1,2,3,No
S12705,1,1,0,1,1,0,0,0,1,1,10,1,4,4,9.21,4,3,7,Yes
S12706,0,1,0,1,1,0,1,1,1,0,9,9,6,4,9.2,6,2,8,Yes
S12707,1,0,0,1,0,0,1,0,0,1,4,1,9,5,8.43,2,0,5,No
S12708,0,0,0,1,0,0,0,0,0,0,4,5,8,3,9.4,7,0,6,No
S12709,1,1,1,0,1,1,0,0,0,0,2,8,8,8,9.38,5,2,1,Yes
S12710,1,1,0,0,1,1,1,0,0,1,4,2,1,8,7.89,0,0,6,No
S12711,1,0,1,1,1,0,0,0,0,0,9,4,5,4,9.7,6,2,3,Yes
S12712,1,1,1,0,1,1,0,1,1,0,2,8,5,8,5.04,4,1,2,No
S12713,0,1,0,1,0,1,1,0,1,0,4,5,2,9,7.43,3,2,5,No
S12714,0,1,0,0,0,1,0,0,1,0,4,8,4,1,8.24,7,2,3,No
S12715,1,1,0,0,1,1,0,0,1,0,2,5,8,1,8.74,7,0,5,Yes
S12716,1,1,1,0,1,1,1,0,0,1,4,2,5,2,6.81,6,0,2,No
S12717,1,1,1,1,1,1,0,0,0,0,9,10,9,4,6.72,4,3,7,Yes
S12718,0,1,0,1,0,0,1,0,0,1,9,9,1,8,8.29,4,0,2,No
S12719,0,1,0,0,0,1,0,0,0,0,5,10,10,3,9.79,7,1,2,Yes
S12720,1,1,1,1,1,1,1,0,0,0,3,9,1,2,8.02,0,2,7,Yes
S12721,0,1,1,1,1,1,1,0,0,0,6,7,3,2,9.84,0,3,8,Yes
S12722,1,1,1,1,1,1,1,1,1,0,10,10,4,5,8.26,2,3,2,Yes
S12723,0,1,1,0,1,1,1,0,0,0,5,10,10,2,6.16,0,0,7,No
S12724,0,1,1,0,1,0,1,0,0,1,10,2,5,1,9.88,3,1,3,Yes
S12725,0,1,0,1,0,1,0,0,1,0,5,2,4,4,7.39,6,3,2,No
S12726,0,1,1,0,1,0,0,0,0,0,3,1,7,7,6.45,7,3,7,No
S12727,0,1,0,0,0,1,0,1,0,0,7,3,4,6,9.5,3,2,0,Yes
S12728,0,1,1,1,0,1,1,0,0,0,7,10,1,10,8.65,6,3,3,Yes
S12729,0,1,1,1,1,1,0,1,0,0,2,7,3,1,8.98,4,0,6,Yes
S12730,1,1,0,1,1,1,0,1,1,0,9,3,7,5,7.58,1,2,0,Yes
S12731,1,1,0,1,1,1,0,0,0,1,6,10,4,5,5.01,3,0,7,No
S12732,1,0,0,1,0,1,0,1,1,0,9,1,5,3,8.06,5,1,0,No
S12733,0,1,0,0,1,1,1,1,1,0,5,9,1,6,8.42,3,2,5,Yes
S12734,1,0,1,0,0,1,0,0,0,1,1,9,2,7,8.35,4,2,5,Yes
S12735,1,0,1,0,1,1,0,0,0,0,4,4,3,4,9.38,1,2,5,No
S12736,1,0,0,1,1,1,0,0,1,0,6,8,7,8,6.96,0,3,6,Yes
S12737,1,1,0,0,0,1,1,1,1,0,3,1,3,5,9.73,4,1,0,No
S12738,0,1,1,1,0,1,0,0,0,0,1,8,5,2,5.37,4,2,7,No
S12739,0,0,0,0,1,1,1,0,0,0,7,3,2,8,6.62,2,3,0,No
S12740,0,1,1,0,0,1,1,1,0,0,1,10,9,10,5.32,2,0,7,Yes
S12741,0,1,0,0,1,0,0,1,1,0,7,3,5,9,6.63,7,0,2,No
S12742,0,1,1,1,1,0,1,0,1,0,10,5,5,4,7.51,3,0,4,No
S12743,1,0,1,1,1,1,0,1,0,0,1,7,8,3,9.24,3,1,7,Yes
S12744,1,1,1,0,1,1,1,1,0,1,10,5,10,5,5.79,6,0,0,Yes
S12745,0,1,0,1,0,0,0,0,0,0,4,2,1,6,7.07,6,1,0,No
S12746,1,0,1,1,1,1,1,0,0,0,2,4,2,10,6.87,2,0,3,No
S12747,1,1,1,1,0,1,0,1,1,0,9,8,1,6,5.25,0,3,4,No
S12748,0,0,1,0,1,0,1,0,0,0,2,3,5,8,7.72,4,2,8,Yes
S12749,1,1,0,1,0,0,1,0,0,0,6,10,3,8,8.23,7,3,1,Yes
S12750,1,0,0,1,1,1,1,0,0,1,4,2,1,9,5.37,0,1,4,No
S12751,1,1,1,1,0,0,1,0,1,1,2,7,7,4,5.12,3,1,8,No
S12752,1,0,0,1,0,0,1,0,0,1,10,4,5,1,6.88,4,1,2,No
S12753,1,0,1,1,0,0,0,1,0,0,7,8,4,6,5.68,4,2,1,No
S12754,1,0,1,0,1,0,0,0,0,0,2,7,6,10,9.21,3,0,7,No
S12755,0,0,1,0,0,1,1,0,0,0,8,3,5,8,9.23,2,1,8,Yes
S12756,0,1,0,0,0,1,1,0,1,1,8,8,7,5,7.49,8,1,6,Yes
S12757,1,0,0,1,1,0,0,1,0,1,1,6,10,4,6.7,7,1,7,Yes
S12758,0,1,0,1,0,0,1,1,0,0,9,6,3,7,9.36,6,1,8,Yes
S12759,1,0,0,1,0,1,1,1,1,0,5,6,3,10,6.98,1,3,8,Yes
S12760,1,0,1,1,0,1,0,0,0,1,3,4,4,5,5.93,8,3,6,Yes
S12761,1,1,0,1,0,0,1,1,0,0,4,3,9,2,9.98,8,1,4,Yes
S12762,0,1,1,1,0,0,1,1,0,0,6,5,8,10,5.56,6,0,4,Yes
S12763,1,1,0,0,1,1,1,0,0,0,3,6,5,6,9.57,2,1,6,No
S12764,0,0,1,1,1,1,1,0,0,1,10,2,1,1,6.28,4,0,1,No
S12765,0,1,0,1,0,0,1,1,0,0,4,6,1,2,6.39,5,3,8,No
S12766,1,1,0,0,1,1,1,0,0,1,8,4,7,5,5.02,8,2,4,Yes
S12767,0,0,1,1,0,0,0,0,0,0,7,4,7,6,5.7,0,2,7,No
S12768,0,0,0,1,1,1,1,0,0,0,3,1,10,5,6.38,7,2,1,No
S12769,1,0,0,0,1,1,1,0,1,0,3,6,9,5,8.95,3,1,3,Yes
S12770,1,0,0,1,0,1,1,0,0,0,7,10,9,2,7.17,5,0,6,Yes
S12771,0,0,0,1,0,1,0,0,0,1,3,3,4,9,6.66,8,0,5,No
S12772,0,0,1,1,1,0,0,1,0,0,4,3,6,9,8.77,5,1,4,Yes
S12773,1,1,1,1,0,1,0,1,1,1,8,4,6,6,8.72,2,0,1,Yes
S12774,1,0,0,1,0,1,1,1,1,0,4,9,9,2,6.72,4,0,7,Yes
S12775,1,0,1,1,1,0,0,0,1,0,10,2,9,3,9.68,8,0,7,Yes
S12776,1,0,0,0,1,1,0,0,1,0,8,10,4,2,5.16,5,3,4,Yes
S12777,1,0,0,1,0,0,0,0,0,0,6,8,4,10,7.43,4,2,5,Yes
S12778,0,1,0,1,1,1,0,0,1,0,1,1,1,8,7.1,2,2,1,No
S12779,0,1,1,0,1,1,1,1,1,1,3,2,5,9,8.63,8,3,0,Yes
S12780,1,0,0,1,1,0,0,1,0,1,10,2,2,3,6.0,5,0,5,No
S12781,0,1,1,1,1,0,0,0,1,0,2,9,8,1,9.02,5,0,0,No
S12782,0,1,0,1,1,0,1,0,0,1,1,1,4,2,8.05,4,0,1,No
S12783,1,1,1,1,0,1,1,0,0,0,7,5,10,3,9.47,1,2,5,Yes
S12784,1,1,1,1,1,0,1,0,0,1,5,2,1,1,5.79,1,3,8,Yes
S12785,1,0,0,1,0,0,1,0,0,0,4,10,6,1,7.38,6,3,6,Yes
S12786,0,1,1,1,1,0,0,0,0,1,8,3,8,3,5.91,3,0,1,No
S12787,1,1,0,0,1,1,1,0,1,0,3,6,8,6,8.79,1,1,8,Yes
S12788,0,1,0,1,0,1,0,0,0,0,4,1,4,2,5.59,8,0,7,No
S12789,1,1,0,0,0,0,1,1,0,1,9,9,10,1,8.64,8,1,1,Yes
S12790,1,0,0,1,1,0,1,0,1,0,7,1,6,1,8.86,7,2,0,Yes
S12791,1,1,0,1,1,0,0,0,0,1,7,7,8,4,8.7,5,0,4,Yes
S12792,1,1,0,1,0,1,1,0,0,0,6,2,7,10,5.47,0,0,8,No
S12793,0,1,0,0,0,0,0,0,1,1,9,9,5,4,6.54,6,2,3,Yes
S12794,0,0,0,0,0,1,1,0,0,0,8,4,10,6,7.58,6,2,3,No
S12795,1,0,1,1,1,1,1,1,1,1,2,1,3,3,9.17,4,3,7,Yes
S12796,0,0,1,0,1,0,1,1,1,0,2,1,3,6,7.39,3,0,2,No
S12797,0,1,0,0,0,0,1,0,0,0,3,8,4,5,5.36,5,2,8,No
S12798,1,1,1,0,0,0,0,1,1,0,2,7,10,4,5.33,7,0,6,No
S12799,0,0,1,0,1,1,1,1,0,0,6,5,9,5,6.28,0,2,1,Yes
S12800,1,1,0,1,0,1,0,0,0,0,8,1,4,6,6.03,4,1,5,No
S12801,0,1,0,0,0,1,0,1,0,0,1,8,10,5,5.3,4,1,1,No
S12802,1,1,1,0,1,1,1,0,0,0,10,7,5,4,5.36,3,0,5,No
S12803,0,1,1,1,1,1,1,0,1,0,5,5,7,10,7.34,8,3,8,Yes
S12804,1,1,1,0,1,1,0,0,1,0,7,3,1,7,5.59,7,0,2,No
S12805,0,1,1,1,1,1,1,1,0,1,5,7,7,5,6.59,8,2,5,Yes
S12806,0,1,1,1,0,1,1,0,1,0,4,1,6,3,7.37,6,2,2,Yes
S12807,1,1,0,1,0,1,1,0,1,0,4,10,2,6,8.14,7,2,7,Yes
S12808,1,0,1,1,1,0,1,0,1,0,2,10,3,6,5.97,8,2,6,Yes
S12809,1,1,1,0,0,0,0,1,0,0,9,3,2,4,6.44,6,0,8,No
S12810,0,1,0,1,0,0,1,0,0,0,5,9,4,5,9.79,7,1,2,Yes
S12811,1,1,1,1,1,1,0,0,1,0,2,9,10,8,5.75,8,1,6,Yes
S12812,0,1,1,0,0,1,1,1,1,0,5,2,9,8,7.38,6,3,0,Yes
S12813,1,1,0,0,1,1,0,1,0,0,4,10,6,9,8.4,1,3,7,Yes
S12814,1,0,0,1,1,0,0,1,0,0,8,10,8,2,5.11,7,2,0,No
S12815,1,0,1,1,0,1,1,0,1,1,5,3,5,5,5.87,6,3,7,Yes
S12816,1,1,1,1,0,1,1,0,0,0,7,10,8,2,9.06,6,2,3,Yes
S12817,0,1,1,1,0,1,0,0,0,1,2,6,1,8,5.65,5,2,1,No
S12818,0,1,0,0,1,0,0,0,0,1,10,4,2,5,6.44,8,0,0,No
S12819,1,0,0,0,1,0,0,1,0,0,6,4,7,6,6.23,5,2,5,No
S12820,1,0,0,1,0,0,0,0,0,0,1,4,7,2,6.27,6,2,6,No
S12821,1,1,1,1,0,1,1,1,0,0,7,8,9,10,9.88,0,1,1,Yes
S12822,0,1,1,0,0,0,0,0,1,0,10,9,3,10,8.31,4,2,8,Yes
S12823,1,1,1,1,0,0,1,0,1,0,8,3,7,7,5.33,7,1,5,Yes
S12824,0,1,1,1,0,0,1,1,0,0,7,8,8,5,5.75,0,0,2,No
S12825,0,0,0,0,0,0,1,0,0,0,8,1,6,8,8.75,7,0,1,No
S12826,1,1,0,1,0,0,0,0,1,0,5,1,5,7,5.31,3,3,7,No
S12827,0,1,1,1,1,1,0,0,0,0,1,7,2,7,8.25,5,2,3,No
S12828,1,1,1,1,0,1,0,0,0,0,8,9,9,6,9.25,3,1,1,Yes
S12829,1,1,0,0,1,0,1,0,1,0,5,4,7,5,6.57,0,0,3,No
S12830,1,1,0,1,1,1,0,0,0,1,5,1,6,7,5.69,5,3,7,Yes
S12831,1,0,1,1,0,0,0,0,0,1,3,6,7,7,7.28,7,0,5,Yes
S12832,1,1,1,1,0,0,0,0,0,1,8,10,5,3,8.35,6,2,6,Yes
S12833,1,1,0,1,1,1,1,0,0,1,7,8,7,2,6.29,3,2,3,Yes
S12834,1,0,0,1,0,1,1,0,1,0,8,2,4,1,7.83,6,0,3,No
S12835,1,1,1,0,0,0,0,1,1,0,10,7,9,7,5.45,3,0,4,Yes
S12836,0,1,0,1,0,0,0,0,0,0,3,10,5,10,7.46,7,3,8,Yes
S12837,0,1,1,0,1,1,0,0,1,1,6,3,3,2,8.82,0,1,8,No
S12838,1,0,0,1,1,1,1,1,0,0,7,5,10,9,9.78,3,0,4,Yes
S12839,1,1,1,1,0,1,1,0,1,1,9,6,5,8,7.25,4,2,5,Yes
S12840,1,0,1,1,0,1,1,0,0,0,5,10,5,9,7.46,7,0,1,Yes
S12841,0,1,0,1,0,1,1,1,1,0,4,4,4,7,9.65,4,1,8,Yes
S12842,0,1,0,0,0,0,0,0,0,1,9,4,1,7,8.99,3,1,1,No
S12843,1,0,1,1,0,0,1,0,0,0,10,9,7,9,5.85,5,2,2,Yes
S12844,1,1,0,0,0,1,0,0,0,0,7,9,6,1,7.61,2,0,1,No
S12845,1,0,0,0,1,1,0,1,1,0,8,7,4,10,6.66,6,3,1,Yes
S12846,1,1,0,1,1,0,0,1,0,1,8,6,6,10,7.87,2,0,7,Yes
S12847,0,1,0,1,1,1,1,0,1,0,6,10,6,10,8.29,1,0,7,Yes
S12848,0,0,1,1,1,1,0,1,1,1,3,2,5,4,9.11,8,3,7,Yes
S12849,1,1,1,1,0,1,1,1,1,1,3,3,9,9,9.29,2,0,0,Yes
S12850,1,1,0,0,0,1,1,0,1,0,7,3,7,6,7.17,1,3,1,No
S12851,1,1,1,0,0,0,1,0,1,1,9,9,2,6,8.13,0,0,2,No
S12852,1,1,0,0,1,0,1,0,0,0,4,2,6,6,7.54,2,0,8,No
S12853,0,1,0,1,1,0,0,0,0,1,6,1,2,7,5.57,2,0,0,No
